article_id,colour_group_code,colour_group_name,department_name,department_no,detail_desc,garment_group_name,garment_group_no,graphical_appearance_name,graphical_appearance_no,index_code,index_group_name,index_group_no,index_name,perceived_colour_master_id,perceived_colour_master_name,perceived_colour_value_id,perceived_colour_value_name,prod_name,product_code,product_group_name,product_type_name,product_type_no,section_name,section_no
894221001,9,Black,Bags,3944,Shoulder bag in quilted imitation leather with an adjustable shoulder strap and flap with a concealed magnetic fastening. Lined in taffeta made from recycled polyester. Depth 5.5 cm. Height 15 cm. Width 21 cm.,Accessories,1019,Solid,1010016,D,Divided,2,Divided,5,Black,4,Dark,MAJSAN SMALL BAG,894221,Unknown,Unknown,-1,Divided Accessories,52
894674006,31,Light Orange,Casual Lingerie,1334,"Hipster briefs in microfibre with a lace trim at the waist. Mid waist, lined gusset and medium coverage at the back.","Under-, Nightwear",1017,Solid,1010016,B,Ladieswear,1,Lingeries/Tights,3,Orange,1,Dusty Light,Juni 2p Micro Hipster,894674,Underwear,Underwear bottom,286,Womens Lingerie,61
894780001,9,Black,Trousers,1747,Leggings in stretch imitation leather. High waist with concealed elastication.,Trousers,1009,Solid,1010016,D,Divided,2,Divided,5,Black,4,Dark,Peggy HW PU Leggings,894780,Garment Lower body,Leggings/Tights,273,Divided Collection,53
895318001,9,Black,Woven bottoms,2031,"Dungarees in washed, stretch denim with adjustable straps and buttons at the sides. Chest pocket, side and back pockets and slim legs.",Trousers,1009,Denim,1010023,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Dungarees (D),895318,Garment Full body,Dungarees,268,Mama,8
895582008,73,Dark Blue,Dresses,1344,"Playsuit in a softly draping viscose weave with a V-neck, narrow, adjustable shoulder straps, a narrow, elasticated seam at the waist and side pockets.",Dresses Ladies,1013,All over pattern,1010001,D,Divided,2,Divided,2,Blue,5,Bright,Ivy playsuit w,895582,Garment Full body,Jumpsuit/Playsuit,267,Divided Collection,53
895993006,7,Grey,Jersey Basic,1676,Straight-style vest top in soft jersey with a round neckline and visible seam down the back.,Jersey Basic,1002,Solid,1010016,A,Ladieswear,1,Ladieswear,2,Blue,1,Dusty Light,Dag Tank,895993,Garment Upper body,Vest top,253,Womens Everyday Basics,16
896279001,13,Beige,Knitwear,2034,"Nursing jumper in an airy, fine knit with a unique nursing feature, round neck and long sleeves. Inner top in jersey with a woven lower section. The design includes a double layer to help retain warmth while allowing easier nursing access.",Knitwear,1003,Solid,1010016,A,Ladieswear,1,Ladieswear,11,Beige,1,Dusty Light,Fenja Sweater,896279,Garment Upper body,Sweater,252,Mama,8
896837002,71,Light Blue,Tops Woven,1543,Off-the-shoulder blouse in crisp cotton poplin with covered elastication and a small frill trim at the top and short puff sleeves with concealed elastication at the hems.,Blouses,1010,Solid,1010016,D,Divided,2,Divided,2,Blue,3,Light,PISTACHIO BLOUSE,896837,Garment Upper body,Blouse,258,Divided Collection,53
897146002,9,Black,Projects Jersey & Knitwear,1644,"Cardigan in a soft textured knit with a V-neck, loop fasteners with pearly plastic beads down the front and overlocked edges at the cuffs and hem.",Jersey Fancy,1005,Solid,1010016,D,Divided,2,Divided,5,Black,4,Dark,Robert Button Cardigan,897146,Garment Upper body,Cardigan,245,Divided Projects,50
897568001,9,Black,Knit & Woven,3945,Poncho in a soft weave with a brushed finish. Fringed hem.,Accessories,1019,Jacquard,1010022,D,Divided,2,Divided,5,Black,4,Dark,PENNY PONCHO,897568,Accessories,Other accessories,78,Divided Accessories,52
897901003,51,Light Pink,Dresses,1344,"Short-sleeved playsuit in a cotton weave with notch lapels, buttons down the front and a yoke at the back. Flap chest pockets with a button, a seam with a sewn-in tie belt at the waist and short, wide legs. Unlined.",Dresses Ladies,1013,Solid,1010016,D,Divided,2,Divided,4,Pink,1,Dusty Light,LUCKY JUMPSUIT-w,897901,Garment Full body,Jumpsuit/Playsuit,267,Divided Collection,53
898315002,9,Black,Dress,1322,"Calf-length dress in an airy viscose weave with a cut-out section at the back and button at the back of the neck. Concealed zip in one side, a gathered seam under the bust and long puff sleeves with wide, buttoned cuffs. Narrow, covered elastication at the back of the waist. Unlined.",Dresses Ladies,1013,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Poppy,898315,Garment Full body,Dress,265,Womens Everyday Collection,15
898672001,9,Black,Read & React,4092,"Short, fitted off-the-shoulder top in a cotton weave with narrow, covered elastication at the shoulders, smocking at the back and short puff sleeves.",Unknown,1001,Solid,1010016,D,Divided,2,Divided,5,Black,4,Dark,RR ISW3 Offshoulder Puffblouse,898672,Garment Upper body,Blouse,258,Divided Projects,50
898918002,9,Black,Jersey Basic,1676,"Straight-cut top in soft jersey made from a modal and cotton blend. Loose fit with a round neckline, dropped shoulders and long sleeves.",Jersey Basic,1002,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Shanghai CN,898918,Garment Upper body,Top,254,Womens Everyday Basics,16
899364002,17,Yellowish Brown,Blouse & Dress,1941,"Cropped top in a Tencel™ lyocell blend with a slight sheen. Sweetheart neckline with a wrapover bust and wide smocking at the back. Seam under the bust with a relaxed fit to the hem and long, wide sleeves with concealed elastication around the shoulders and narrow, gathered elastication at the cuffs. Cotton lining at the front.",Blouses,1010,Dot,1010006,A,Ladieswear,1,Ladieswear,13,Brown,2,Medium Dusty,Gracie blouse,899364,Garment Upper body,Blouse,258,Womens Trend,18
900227002,7,Grey,OL Extended Sizes,1774,"5-pocket jeans in washed, stretch denim with a high waist, zip fly and button and skinny legs. Shaping – denim with a stretch function that holds in and shapes the waist, thighs and bum while keeping the jeans in shape.",Trousers Denim,1016,Denim,1010023,A,Ladieswear,1,Ladieswear,12,Grey,4,Dark,Shaping Skinny HW Petite,900227,Garment Lower body,Trousers,272,Ladies Denim,57
900456002,9,Black,Jersey,1641,"Short, fitted one-shoulder dress in stretch jersey with a large puffy flounce in crisp cotton poplin at the top and a gathered seam at one side for a gentle draped effect.",Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Porsche dress,900456,Garment Full body,Dress,265,Womens Trend,18
900858002,21,Light Yellow,Promotion/Other/Offer,8090,"Chimi x H&M. A pair of retro-inspired shorts that are perfect for both trips to the beach and rooftop parties in town. Made from woven fabric with a slight sheen, the shorts finish just above the knee and have covered elastication and a drawstring at the waist. Fake fly, diagonal side pockets, a welt back pocket and short slits in the sides. Available in two summery pastel shades.",Special Offers,1023,Solid,1010016,F,Menswear,3,Menswear,8,Yellow,3,Light,MICHI rock rel fit shorts,900858,Garment Lower body,Shorts,274,Men Other,29
901607003,12,Light Beige,Jersey fancy,1636,"Sleeveless, calf-length dress in soft viscose jersey with a tie detail at the top of the front, seam at the waist and a flared skirt. Lined at the top.",Jersey Fancy,1005,All over pattern,1010001,A,Ladieswear,1,Ladieswear,11,Beige,1,Dusty Light,Fragola Dress.,901607,Garment Full body,Dress,265,Womens Everyday Collection,15
901991001,8,Dark Grey,Kids Boy Outdoor,7852,"Lightweight jacket in soft faux shearling with flatlock seams and a small appliqué on the chest in woven fabric. Stand-up collar, zip down the front with a chin guard, front welt pockets and jersey trims around the opening and cuffs. Unlined.",Outdoor,1007,Solid,1010016,H,Baby/Children,4,Children Sizes 92-140,12,Grey,4,Dark,SB Archie Pile Jkt,901991,Garment Upper body,Jacket,262,Kids Outerwear,45
902325002,52,Pink,Skirt,1414,"Short, pleated skirt in woven fabric. High waist with covered elastication and a detachable tie belt. Lined.",Skirts,1012,Solid,1010016,A,Ladieswear,1,Ladieswear,4,Pink,1,Dusty Light,Lisa skirt.,902325,Garment Lower body,Skirt,275,Womens Tailoring,11
902528005,11,Off White,Dresses,1344,"Short, straight-cut shirt dress in a cotton weave with a collar, buttons down the front and a chest pocket. Dropped shoulders, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back.",Dresses Ladies,1013,Other structure,1010026,D,Divided,2,Divided,9,White,1,Dusty Light,POPPY SHIRT DRESS,902528,Garment Full body,Dress,265,Divided Collection,53
902999001,9,Black,Skirt,1414,"Short, gently fitted skirt in a textured bouclé weave. High waist with decorative metal buttons at the front, a concealed zip at the back and diagonal side pockets. Recycled polyester lining.",Skirts,1012,Other structure,1010026,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Love boucle skirt,902999,Garment Lower body,Skirt,275,Womens Tailoring,11
903225002,6,Light Grey,Projects Jersey & Knitwear,1644,"Jumper knitted in a soft cotton blend with a small frilled collar and cuffs in a broderie anglaise cotton weave. Long raglan sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the jumper is recycled.",Jersey Fancy,1005,Solid,1010016,D,Divided,2,Divided,12,Grey,1,Dusty Light,Ollie Jumper,903225,Garment Upper body,Top,254,Divided Projects,50
903389001,9,Black,Woven bottoms,1939,"Ankle-length trousers in woven fabric with a high waist, extended waistband with a concealed hook-and-eye fastener and a zip fly. Side pockets, fake back pockets and straight legs that taper gently to the hem with creases.",Trousers,1009,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,ED Tree HW pleated Trouser,903389,Garment Lower body,Trousers,272,H&M+,2
903727001,9,Black,Boots,3529,Chelsea boots with elastic gores in the sides and a loop at the back. Chunky soles that are patterned underneath for a good grip. Heel 3.5 cm.,Shoes,1020,Solid,1010016,C,Ladieswear,1,Ladies Accessories,5,Black,4,Dark,Carolina High Chelsea,903727,Shoes,Boots,87,Womens Shoes,64
903918001,5,Gold,Jewellery,4344,"Metal chain necklace decorated with small, round discs. Adjustable length.",Accessories,1019,Solid,1010016,C,Ladieswear,1,Ladies Accessories,15,Metal,5,Bright,Flirty Gracie necklace,903918,Accessories,Necklace,77,Womens Small accessories,66
904167001,9,Black,Outwear,1201,"Leather jacket with a diagonal zip down the front and small notch lapels with a decorative metal button. Long sleeves with a zip at the cuffs, zipped front pockets and a decorative coin pocket with a flap and button. Quilted lining in taffeta made from recycled polyester.",Outdoor,1007,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Oscar biker,904167,Garment Upper body,Jacket,262,Womens Jackets,19
904571001,8,Dark Grey,Trousers,1747,"Kangol x H&M. Joggers in sweatshirt fabric made from a cotton and recycled polyester blend. High, elasticated waist, side pockets, and elastication at the hems.",Trousers,1009,All over pattern,1010001,D,Divided,2,Divided,5,Black,4,Dark,Aussie HW Joggers,904571,Garment Lower body,Trousers,272,Divided Collection,53
904965002,9,Black,Jersey,1919,"High-waisted, ankle-length sports tights in fast-drying functional fabric. Wide panel to hold in and shape the waist containing a concealed key pocket. Sculpting seams at the back that showcase the body’s physique.",Jersey Fancy,1005,All over pattern,1010001,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,SPORT Sargasso HW ankle tights,904965,Garment Lower body,Leggings/Tights,273,H&M+,2
905507004,15,Greyish Beige,Jersey,1919,"Sports bra in fast-drying functional fabric with wide shoulder straps and padded cups with removable inserts that shape the bust. Racer back with a cut-out detail, an adjustable hook-and-eye fastening at the back and a wide elastic panel at the hem. Extra firm support.",Jersey Fancy,1005,All over pattern,1010001,A,Ladieswear,1,Ladieswear,20,Khaki green,4,Dark,SPORT Karin padded bra.,905507,Garment Upper body,Top,254,H&M+,2
905889001,9,Black,Boots,3529,Chelsea boots with elastic gores in the sides and a loop front and back. Fabric linings and insoles and chunky rubber soles. Height of soles 5 cm.,Shoes,1020,Solid,1010016,C,Ladieswear,1,Ladies Accessories,5,Black,4,Dark,Megan Chelsea,905889,Shoes,Boots,87,Womens Shoes,64
906258005,51,Light Pink,Jersey,1660,"Fitted, long-sleeved top in soft jersey made from a modal and cotton blend.",Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,4,Pink,3,Light,DAISY L/S TOP,906258,Garment Upper body,Top,254,Womens Casual,6
906645010,17,Yellowish Brown,Jersey,1641,Calf-length skirt in softly draping jersey. High waist with concealed elastication and a wide seam centre front to create a draped effect. Unlined.,Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,13,Brown,2,Medium Dusty,Slinky skirt,906645,Garment Lower body,Skirt,275,Womens Trend,18
907121001,10,White,Dress,1322,"Calf-length dress in a cotton weave with a collar, buttons down the front and yoke with a pleat at the back. Open chest pocket, dropped shoulders and long puff sleeves with buttoned cuffs.",Dresses Ladies,1013,Solid,1010016,A,Ladieswear,1,Ladieswear,9,White,3,Light,Uma,907121,Garment Full body,Dress,265,Womens Everyday Collection,15
907615001,7,Grey,Knitwear,2034,"Jumper in soft, fine-knit viscose with a frill-trimmed collar in a cotton weave and long sleeves.",Knitwear,1003,Solid,1010016,A,Ladieswear,1,Ladieswear,12,Grey,2,Medium Dusty,Thea Sweater,907615,Garment Upper body,Sweater,252,Mama,8
908220001,73,Dark Blue,Kids Boy Jersey Fancy,7648,Long-sleeved top in soft cotton jersey with a text print motif on the front.,Jersey Fancy,1005,Front print,1010008,H,Baby/Children,4,Children Sizes 92-140,2,Blue,4,Dark,SIBLING L/S tee,908220,Garment Upper body,T-shirt,255,Kids Boy,46
908596001,9,Black,Projects Woven Bottoms,1743,"Short skirt in cotton corduroy. High paper bag waist with covered elastication, a diagonal fastening with covered buttons down the front, and side pockets. Unlined.",Trousers,1009,Solid,1010016,D,Divided,2,Divided,5,Black,4,Dark,Shawn Wrap,908596,Garment Lower body,Skirt,275,Divided Projects,50
909080002,32,Orange,Blouse & Dress,1941,"Short, fitted blouse in crisp cotton poplin with smocking at the back, narrow, adjustable shoulder straps and short, voluminous puff sleeves with concealed elastication.",Blouses,1010,All over pattern,1010001,A,Ladieswear,1,Ladieswear,3,Orange,7,Medium,Masa straptop,909080,Garment Upper body,Blouse,258,Womens Trend,18
909519003,9,Black,Jersey,1641,"One-shoulder top in crinkled jersey with one twisted shoulder strap to create a draped effect at the top, and a low-cut back.",Jersey Fancy,1005,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Jalapeno Top,909519,Garment Upper body,Top,254,Womens Trend,18
909869001,9,Black,Basic 1,1643,"Oversized top in sweatshirt fabric made from a cotton blend with a round neckline, dropped shoulders and long puff sleeves. Close-fitting ribbing at the cuffs, and ribbing at the hem. Brushed inside. The polyester content of the sweatshirt is recycled.",Jersey Basic,1002,Solid,1010016,D,Divided,2,Divided,5,Black,4,Dark,Jenka sweatshirt,909869,Garment Upper body,Sweater,252,Divided Basics,51
910132001,9,Black,Jersey Basic,1676,"V-neck strappy tops in soft, organic cotton jersey, one ribbed.",Jersey Basic,1002,Solid,1010016,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,V-neck strap top 2-pack,910132,Garment Upper body,Vest top,253,Womens Everyday Basics,16
910447001,9,Black,Trouser,1722,"5-pocket, ankle-length trousers in imitation leather with a high waist, zip fly and button and straight legs with seams just below the knees.",Trousers,1009,Treatment,1010018,A,Ladieswear,1,Ladieswear,5,Black,4,Dark,Petite Pixie PU,910447,Garment Lower body,Trousers,272,Womens Everyday Collection,15
910905001,73,Dark Blue,Woven Tops,2033,"Tunic in a viscose weave with a V-neck, short, wide raglan sleeves, a narrow, detachable tie belt and gathered tiers to the hem.",Blouses,1010,Solid,1010016,A,Ladieswear,1,Ladieswear,2,Blue,4,Dark,Rose Tunic,910905,Garment Upper body,Blouse,258,Mama,8
911311001,9,Black,Promotion/ Other /Offer,4090,"Fancy dress body in velour with a sweetheart neckline, glittery hearts at the front and frills with a contrasting colour trim at the top and cuffs. Sewn-on pleated skirt in velour that is open at the front. Concealed zip at the back.",Special Offers,1023,Mixed solid/pattern,1010012,D,Divided,2,Divided,5,Black,4,Dark,HW HARLEQUIN DRESS,911311,Garment Upper body,Bodysuit,256,Divided Projects,50
